Male,People 's Republic of China,28,Employed full-time,,,Yes,,Programmer,Perfectly,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,3 to 5 years,"Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",40,30,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Vietnam,21,"Not employed, but looking for work",,,,,,,,Python,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Arxiv,Blogs,College/University,Newsletters,Online courses,Textbook,YouTube Videos",Very useful,Very useful,Not Useful,,,,,Somewhat useful,,,Very useful,,,,Very useful,,,Very useful,"FastML Blog,O'Reilly Data Newsletter,R Bloggers Blog Aggregator",< 1 year,Necessary,Necessary,Necessary,,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Necessary,,,,"Coursera,DataCamp,edX","Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)",2 - 10 hours,Online Courses and Certifications,No,Bachelor's degree,Computer Science,Less than a year,"DBA/Database Engineer,Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",40,50,0,10,0,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Support Vector Machines (SVMs)",High school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,,,,,,,,,,,,,,,,
Male,Spain,25,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by professional services/consulting firm,Python,Text Mining,Python,GitHub,"College/University,Friends network,Kaggle,YouTube Videos",,,Very useful,,,Very useful,Somewhat useful,,,,,,,,,,,Somewhat useful,"Becoming a Data Scientist Podcast,FastML Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,Yes,Master's degree,Mathematics or statistics,Less than a year,Data Scientist,Work,0,0,100,0,0,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Survival Analysis","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression",,Technology,Fewer than 10 employees,Increased significantly,1-2 years,A general-purpose job board,Very important,Build and/or run a machine learning service that operationally improves your product or workflows,Laptop or Workstation and private datacenters,"Text data,Relational data",Sometimes,100MB,"Decision Trees,Random Forests,Regression/Logistic Regression","Jupyter notebooks,Python,R",,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,Often,,Rarely,,,,,,,,,,,,,,,,,,,"Cross-Validation,Data Visualization,Decision Trees,Logistic Regression,Natural Language Processing,PCA and Dimensionality Reduction,Random Forests",,,,,,Often,Most of the time,Most of the time,,,,,,,,Rarely,,,Sometimes,,Most of the time,,Most of the time,,,,,,,,,,,40,10,20,30,0,0,Enough to refine and innovate on the algorithm,"Dirty data,Lack of funds to buy useful datasets from external sources,Need to coordinate with IT,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,,,,Most of the time,,,,,Often,,,,,Most of the time,,,,Most of the time,,,,76-99% of projects,Entirely internal,IT Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Email",,Generic cloud file sharing software (Dropbox/Box/etc.),,19000,EUR,I do not want to share information about my salary/compensation,9,,,,,,,,,,,,,,,,,,
Male,Other,49,Employed part-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by government,KNIME (commercial version),Deep learning,Python,"GitHub,Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Blogs,College/University,Company internal community,Conferences,Friends network,Personal Projects,Podcasts,Stack Overflow Q&A,Textbook,Tutoring/mentoring",,Somewhat useful,Very useful,Very useful,Somewhat useful,Very useful,,,,,,Very useful,Somewhat useful,Somewhat useful,Somewhat useful,,Very useful,,O'Reilly Data Newsletter,,,,,,,,,,,,,,,,,,,Yes,Professional degree,,More than 10 years,"Business Analyst,Computer Scientist,Data Analyst,Data Scientist,Machine Learning Engineer,Predictive Modeler,Programmer,Software Developer/Software Engineer",University courses,0,0,60,40,0,0,"Adversarial Learning,Machine Translation,Natural Language Processing,Outlier detection (e.g. Fraud detection),Reinforcement learning,Speech Recognition,Survival Analysis,Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A doctoral degree,Government,500 to 999 employees,Increased slightly,More than 10 years,An external recruiter or headhunter,Important,Research that advances the state of the art of machine learning,Laptop or Workstation and local IT supported servers,"Image data,Text data,Relational data",Most of the time,100MB,"Bayesian Techniques,CNNs,Decision Trees,Ensemble Methods,Evolutionary Approaches,GANs,Gradient Boosted Machines,Markov Logic Networks,Neural Networks,Random Forests,Regression/Logistic Regression,RNNs,SVMs","Amazon Web services,C/C++,Cloudera,Google Cloud Compute,Hadoop/Hive/Pig,IBM Watson / Waton Analytics,Impala,Java,KNIME (commercial version),Mathematica,MATLAB/Octave,Microsoft Azure Machine Learning,Microsoft Excel Data Mining,Microsoft R Server (Formerly Revolution Analytics),Microsoft SQL Server Data Mining,Oracle Data Mining/ Oracle R Enterprise,Python,R,Spark / MLlib,SQL,Tableau,TensorFlow,Unix shell / awk",,Often,,Often,Often,,,Often,Often,,,,,Often,Often,,,Often,,,,Often,Often,,,,,,,,Often,,Often,,,,,,,,Often,Often,,,Often,Often,,,,,,"A/B Testing,Bayesian Techniques,CNNs,Data Visualization,Decision Trees,Ensemble Methods,Evolutionary Approaches,GANs,Gradient Boosted Machines,Logistic Regression,Markov Logic Networks,Natural Language Processing,Neural Networks,Random Forests,RNNs,Segmentation,Text Analytics,Time Series Analysis",Often,,Often,Often,,,Often,Often,,,,Often,,,,Often,Often,,Often,Often,,,Often,,,Often,,,Often,Often,,,,20,20,30,10,20,0,Enough to code it from scratch and it will run blazingly fast and be super efficient,"Explaining data science to others,Need to coordinate with IT,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,,,,,Often,,,,,,,,,Often,,,,Often,,,,Less than 10% of projects,More internal than external,Standalone Team,,,"Column-oriented relational (e.g. KDB/MariaDB),Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Graph (e.g. GraphBase/Neo4j),Key-value store (e.g. Redis/Riak),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Company Developed Platform",,Git,Sometimes,86000,EUR,Has increased between 6% and 19%,7,,,,,,,,,,,,,,,,,,
Male,Germany,29,Employed full-time,,,Yes,,Other,Fine,Employed by a company that doesn't perform advanced analytics,Python,Deep learning,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,Personal Projects,Stack Overflow Q&A,Textbook",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,,3 to 5 years,Business Analyst,Self-taught,75,0,15,10,0,0,"Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series","Bayesian Techniques,Logistic Regression,Support Vector Machines (SVMs)",High school,Retail,20 to 99 employees,Stayed the same,Less than one year,I visited the company's Web site and found a job listing there,Important,Analyze and understand data to influence product or business decisions,Traditional Workstation,Relational data,Sometimes,100MB,"Bayesian Techniques,Regression/Logistic Regression,SVMs","Python,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rarely,,Most of the time,,,,,,,,,,,,,,,,,,,"A/B Testing,Data Visualization,Naive Bayes,SVMs,Time Series Analysis",Sometimes,,,,,,Most of the time,,,,,,,,,,,Rarely,,,,,,,,,,Often,,Often,,,,65,10,5,15,5,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Organization is small and cannot afford a data science team",,,,,,,,,,,,,,,,,,,,,,,51-75% of projects,Entirely internal,Business Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Company Developed Platform,Email",,Generic non-cloud file sharing software (Email/Shared Server/etc.),Never,,,Has stayed about the same (has not increased or decreased more than 5%),3,,,,,,,,,,,,,,,,,,
Male,People 's Republic of China,24,"Not employed, but looking for work",,,,,,,,Statistica (Quest/Dell-formerly Statsoft),Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,University/Non-profit research group websites","Arxiv,Blogs,College/University,Kaggle,Non-Kaggle online communities,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,Textbook",Very useful,Very useful,Somewhat useful,,,,Very useful,,Somewhat useful,Very useful,Somewhat useful,Very useful,,Very useful,Somewhat useful,,,,"No Free Hunch Blog,O'Reilly Data Newsletter,Statistical Modeling, Causal Inference, and Social Science Blog (Andrew Gelman)",1-2 years,Necessary,Nice to have,Necessary,Unnecessary,Nice to have,Nice to have,Necessary,Nice to have,Unnecessary,Necessary,,,,"Coursera,Udacity",Gaming Laptop (Laptop + CUDA capable GPU),2 - 10 hours,Experience from work in a company related to ML,No,Master's degree,Engineering (non-computer focused),1 to 2 years,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",40,20,30,0,5,5,"Computer Vision,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs",I prefer not to answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Not important,Very Important,Somewhat important,Very Important,Very Important
Male,India,24,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,"Information technology, networking, or system administration",Less than a year,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,25,Employed full-time,,,No,Yes,Business Analyst,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,Engineering (non-computer focused),1 to 2 years,Other,"Online courses (coursera, udemy, edx, etc.)",0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,20,"Not employed, but looking for work",,,,,,,,Hadoop/Hive/Pig,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,University/Non-profit research group websites","Blogs,Kaggle,Online courses,Personal Projects,Textbook,YouTube Videos",,Somewhat useful,,,,,Very useful,,,,Very useful,Very useful,,,,,,Very useful,"Becoming a Data Scientist Podcast,Data Machina Newsletter,KDnuggets Blog",1-2 years,Nice to have,Nice to have,Nice to have,Unnecessary,Necessary,Nice to have,Nice to have,Nice to have,Unnecessary,Nice to have,,,,Coursera,Basic laptop (Macbook),2 - 10 hours,Experience from work in a company related to ML,Yes,Bachelor's degree,Computer Science,1 to 2 years,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",25,50,0,0,25,0,"Computer Vision,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,3-5,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Very Important
Male,Pakistan,20,"Not employed, but looking for work",,,,,,,,DataRobot,Deep learning,Python,"Google Search,I collect my own data (e.g. web-scraping)","Kaggle,Non-Kaggle online communities,Online courses,Personal Projects,YouTube Videos",,,,,,,Very useful,,Somewhat useful,,Very useful,Very useful,,,,,,Somewhat useful,"Becoming a Data Scientist Podcast,Linear Digressions Podcast,O'Reilly Data Newsletter",1-2 years,Necessary,Nice to have,Nice to have,Nice to have,Necessary,Necessary,Necessary,Nice to have,,Necessary,,,,"Coursera,Udacity",Gaming Laptop (Laptop + CUDA capable GPU),2 - 10 hours,Experience from work in a company related to ML,No,Bachelor's degree,Computer Science,3 to 5 years,I haven't started working yet,University courses,0,40,0,60,0,0,"Recommendation Engines,Unsupervised Learning",Neural Networks - CNNs,"Some college/university study, no bachelor's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Career fair or on-campus recruiting event,11-15,Very Important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Not important,Somewhat important,Somewhat important,Very Important,Somewhat important
Male,Mexico,27,Employed part-time,,,Yes,,Scientist/Researcher,Perfectly,Employed by college or university,Jupyter notebooks,Survival Analysis,Python,University/Non-profit research group websites,"College/University,Conferences,Textbook,YouTube Videos",,,Very useful,,Somewhat useful,,,,,,,,,,Very useful,,,Somewhat useful,"Becoming a Data Scientist Podcast,No Free Hunch Blog,O'Reilly Data Newsletter",,,,,,,,,,,,,,,,,,,No,Master's degree,Computer Science,1 to 2 years,Programmer,University courses,70,0,0,0,30,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches",A bachelor's degree,Academic,20 to 99 employees,Stayed the same,3-5 years,"A friend, family member, or former colleague told me",Very important,Build prototypes to explore applying machine learning to new areas,"Laptop or Workstation and local IT supported servers,Traditional Workstation",Text data,Rarely,1GB,"Ensemble Methods,Evolutionary Approaches,Random Forests","Python,Other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,Most of the time,,,"Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Evolutionary Approaches,Naive Bayes,Random Forests,SVMs",,,,,,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,,,,,,,,Most of the time,,,,,Most of the time,,,,,Most of the time,,,,,,30,10,10,10,40,0,"Enough to code it again from scratch, albeit it may run slowly","Dirty data,Lack of data science talent in the organization,Maintaining responsible expectations about the potential impact of data science projects,Unavailability of/difficult access to data",,,,,Most of the time,,,,Often,,,,,Often,,,,,,,Most of the time,,51-75% of projects,Approximately half internal and half external,Standalone Team,,Feature engineering,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",I don't typically share data,,"Bitbucket,Git",Most of the time,156000,MXN,Has increased between 6% and 19%,8,,,,,,,,,,,,,,,,,,
Male,Canada,24,Employed full-time,,,No,Yes,Other,Perfectly,Employed by government,C/C++,Genetic & Evolutionary Algorithms,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Friends network,Kaggle,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,YouTube Videos",,,,,,Very useful,Very useful,,,Somewhat useful,Very useful,Very useful,,Somewhat useful,Somewhat useful,,,Somewhat useful,Becoming a Data Scientist Podcast,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,1 to 2 years,Other,University courses,25,0,0,75,0,0,"Computer Vision,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Neural Networks - CNNs,"Some college/university study, no bachelor's degree",Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Denmark,31,Employed full-time,,,Yes,,Scientist/Researcher,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Doctoral degree,Physics,6 to 10 years,"Programmer,Researcher",Self-taught,80,0,10,0,10,0,"Computer Vision,Survival Analysis","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Neural Networks - CNNs",A master's degree,Other,"1,000 to 4,999 employees",Increased slightly,Don't know,"A friend, family member, or former colleague told me",Important,Build prototypes to explore applying machine learning to new areas,GPU accelerated Workstation,Image data,Rarely,100GB,"CNNs,Random Forests","Amazon Web services,C/C++,Jupyter notebooks,MATLAB/Octave,Python,SQL,TensorFlow",,Rarely,,Most of the time,,,,,,,,,,,,,Sometimes,,,,Sometimes,,,,,,,,,,Most of the time,,,,,,,,,,,Rarely,,,,Sometimes,,,,,,"CNNs,Cross-Validation,Data Visualization,Decision Trees,Gradient Boosted Machines,kNN and Other Clustering,Logistic Regression,PCA and Dimensionality Reduction,Random Forests,Segmentation,Simulation",,,,Often,,Often,Sometimes,Rarely,,,,Sometimes,,Rarely,,Sometimes,,,,,Sometimes,,Sometimes,,,Often,Often,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Italy,26,Employed full-time,,,Yes,,Operations Research Practitioner,Perfectly,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,Other,Less than a year,I haven't started working yet,University courses,NA,0,30,70,0,0,"Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning","Bayesian Techniques,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Neural Networks - RNNs,Support Vector Machines (SVMs)",A master's degree,Mix of fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Germany,29,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by professional services/consulting firm,Python,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,I collect my own data (e.g. web-scraping),University/Non-profit research group websites",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,,3 to 5 years,"Data Miner,Data Scientist,Predictive Modeler,Programmer,Statistician",University courses,50,20,20,10,0,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Reinforcement learning,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",High school,Technology,100 to 499 employees,Decreased slightly,3-5 years,A general-purpose job board,Very important,Analyze and understand data to influence product or business decisions,"Basic laptop (Macbook),Gaming Laptop (Laptop + CUDA capable GPU),Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and local IT supported servers,Laptop or Workstation and private datacenters,Workstation + Cloud service","Text data,Relational data",Most of the time,10GB,"Decision Trees,Ensemble Methods,Gradient Boosted Machines,Neural Networks,Random Forests,Regression/Logistic Regression,SVMs","Amazon Web services,IBM SPSS Modeler,IBM SPSS Statistics,IBM Watson / Waton Analytics,Jupyter notebooks,KNIME (commercial version),KNIME (free version),MATLAB/Octave,NoSQL,Python,R,SQL",,Sometimes,,,,,,,,,Most of the time,Sometimes,Sometimes,,,,Often,Sometimes,Often,,Rarely,,,,,,Rarely,,,,Sometimes,,Often,,,,,,,,,Most of the time,,,,,,,,,,"A/B Testing,Association Rules,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,kNN and Other Clustering,Lift Analysis,Logistic Regression,Markov Logic Networks,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,Random Forests,Segmentation,Simulation,SVMs,Text Analytics,Time Series Analysis",Often,Sometimes,,,,Most of the time,Most of the time,Most of the time,Most of the time,,,Most of the time,,Often,Sometimes,Often,Rarely,,Sometimes,Rarely,Often,,Most of the time,,,Sometimes,Sometimes,Often,Sometimes,Often,,,,30,15,15,15,25,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Lack of data science talent in the organization,Lack of significant domain expert input,The lack of a clear question to be answering or a clear direction to go in with the available data",Sometimes,Sometimes,,,Most of the time,,,,Often,,Sometimes,,,,,,,,,Sometimes,,,76-99% of projects,More internal than external,Standalone Team,,,"Column-oriented relational (e.g. KDB/MariaDB),Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Key-value store (e.g. Redis/Riak),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Company Developed Platform,Share Drive/SharePoint",,"Bitbucket,Generic non-cloud file sharing software (Email/Shared Server/etc.),Git",Sometimes,60000,,Has increased 20% or more,7,,,,,,,,,,,,,,,,,,
