Male,United States,32,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,South Africa,24,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor's degree,Engineering (non-computer focused),Less than a year,Other,Self-taught,40,20,40,0,0,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Random Forests,Neural Networks - CNNs",,Mix of fields,"5,000 to 9,999 employees",Increased slightly,6-10 years,"A friend, family member, or former colleague told me",Important,Analyze and understand data to influence product or business decisions,Basic laptop (Macbook),"Text data,Relational data",,1GB,"Decision Trees,Neural Networks,Random Forests","Microsoft Azure Machine Learning,QlikView,R,SQL,Other",,,,,,,,,,,,,,,,,,,,,,Rarely,,,,,,,,,,Often,Often,,,,,,,,,Sometimes,,,,,,,Sometimes,,,Data Visualization,,,,,,,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,France,48,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Russia,25,Employed full-time,,,Yes,,Data Scientist,Fine,"Employed by company that makes advanced analytic software,Employed by a company that performs advanced analytics",TensorFlow,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search","Arxiv,Blogs,Conferences,Kaggle,Official documentation,Online courses,Stack Overflow Q&A,YouTube Videos",Somewhat useful,Somewhat useful,,,Somewhat useful,,Somewhat useful,,,Somewhat useful,Somewhat useful,,,Somewhat useful,,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,,Master's degree,Computer Science,3 to 5 years,"Data Scientist,Researcher",University courses,30,0,20,50,0,0,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Support Vector Machines (SVMs)",A professional degree,Mix of fields,500 to 999 employees,Increased slightly,3-5 years,A general-purpose job board,Important,Build prototypes to explore applying machine learning to new areas,Laptop or Workstation and local IT supported servers,"Text data,Relational data",Most of the time,10GB,"Ensemble Methods,Gradient Boosted Machines,Random Forests,Regression/Logistic Regression","Jupyter notebooks,Python,R,SQL",,,,,,,,,,,,,,,,,Rarely,,,,,,,,,,,,,,Rarely,,Most of the time,,,,,,,,,Most of the time,,,,,,,,,,"Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Logistic Regression,Natural Language Processing,PCA and Dimensionality Reduction,Random Forests,SVMs,Text Analytics",,,,,,Often,Often,Sometimes,Sometimes,,,Often,,,,Sometimes,,,Often,,Sometimes,,Sometimes,,,,,Sometimes,Often,,,,,35,20,30,5,10,0,Enough to explain the algorithm to someone non-technical,"Difficulties in deployment/scoring,Dirty data,Lack of data science talent in the organization,Scaling data science solution up to full database,The lack of a clear question to be answering or a clear direction to go in with the available data",,,,Sometimes,Often,,,,Sometimes,,,,,,,,,Sometimes,,Often,,,10-25% of projects,More internal than external,Business Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",I don't typically share data,,Other,Rarely,,,Has decreased 20% or more,7,,,,,,,,,,,,,,,,,,
Female,Indonesia,20,"Not employed, and not looking for work",Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,R,Time Series Analysis,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Other","Tutoring/mentoring,Other",,,,,,,,,,,,,,,,,Very useful,,"Statistical Modeling, Causal Inference, and Social Science Blog (Andrew Gelman)",1-2 years,Nice to have,Unnecessary,Nice to have,Unnecessary,Necessary,Necessary,Nice to have,Nice to have,Necessary,Necessary,,,,,,2 - 10 hours,Experience from work in a company related to ML,Sort of (Explain more),Bachelor's degree,Mathematics or statistics,,I haven't started working yet,University courses,NA,NA,NA,NA,NA,NA,Other (please specify; separate by semi-colon),Ensemble Methods,A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,3-5,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important
Male,France,30,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by professional services/consulting firm,Amazon Machine Learning,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Company internal community,Conferences,Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,YouTube Videos",,,,Very useful,Somewhat useful,,Very useful,,,,Somewhat useful,Very useful,,Very useful,,,,Somewhat useful,"KDnuggets Blog,O'Reilly Data Newsletter,Other (Separate different answers with semicolon)",,,,,,,,,,,,,,,,,,,,Master's degree,Mathematics or statistics,6 to 10 years,"Business Analyst,Data Scientist,Machine Learning Engineer,Operations Research Practitioner,Predictive Modeler,Researcher,Statistician","Online courses (coursera, udemy, edx, etc.)",0,10,40,30,20,0,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A master's degree,Technology,100 to 499 employees,Increased slightly,3-5 years,Some other way,Important,Build prototypes to explore applying machine learning to new areas,"Basic laptop (Macbook),Laptop or Workstation and private datacenters","Text data,Relational data",Most of the time,10GB,"Bayesian Techniques,Ensemble Methods,Gradient Boosted Machines,Neural Networks,Random Forests","Amazon Web services,Flume,Hadoop/Hive/Pig,Jupyter notebooks,NoSQL,Oracle Data Mining/ Oracle R Enterprise,Python,Spark / MLlib,SQL,TensorFlow",,Often,,,,,Rarely,,Rarely,,,,,,,,Most of the time,,,,,,,,,,Sometimes,Sometimes,,,Most of the time,,,,,,,,,,Sometimes,Most of the time,,,,Sometimes,,,,,,"Bayesian Techniques,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,kNN and Other Clustering,Lift Analysis,Logistic Regression,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,Prescriptive Modeling,Random Forests,Segmentation,Simulation,SVMs,Text Analytics,Time Series Analysis",,,Rarely,,,Most of the time,Most of the time,Sometimes,Most of the time,,,Most of the time,,Sometimes,Often,Rarely,,,Sometimes,Sometimes,Often,Sometimes,Often,,,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,,,,30,15,35,10,10,0,"Enough to code it again from scratch, albeit it may run slowly","Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Lack of data science talent in the organization,Maintaining responsible expectations about the potential impact of data science projects,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Sometimes,Sometimes,,,Often,,,,Sometimes,,,,,Sometimes,,,,,,Rarely,Rarely,,51-75% of projects,More internal than external,Standalone Team,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,Git,Rarely,60000,EUR,Has stayed about the same (has not increased or decreased more than 5%),9,,,,,,,,,,,,,,,,,,
Male,United States,25,Employed full-time,,,Yes,,Engineer,Poorly,Employed by company that makes advanced analytic software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Engineering (non-computer focused),3 to 5 years,"Business Analyst,Data Analyst",Self-taught,20,10,30,40,0,0,"Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Random Forests,Logistic Regression",A bachelor's degree,Technology,100 to 499 employees,Stayed the same,1-2 years,A career fair or on-campus recruiting event,Important,Build prototypes to explore applying machine learning to new areas,Basic laptop (Macbook),Relational data,Sometimes,<1MB,"CNNs,Ensemble Methods,Regression/Logistic Regression","Microsoft Azure Machine Learning,Microsoft R Server (Formerly Revolution Analytics),Python,R,SQL",,,,,,,,,,,,,,,,,,,,,,Rarely,,Sometimes,,,,,,,Often,,Most of the time,,,,,,,,,Sometimes,,,,,,,,,,"A/B Testing,CNNs,Cross-Validation,Data Visualization,Ensemble Methods,PCA and Dimensionality Reduction,SVMs,Time Series Analysis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,30,0,0,0,Enough to explain the algorithm to someone non-technical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Netherlands,29,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by government,Python,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,Government website,I collect my own data (e.g. web-scraping)","Friends network,Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,Tutoring/mentoring,YouTube Videos",,,,,,Very useful,Very useful,,,,Very useful,Very useful,,Very useful,,,Very useful,Somewhat useful,"KDnuggets Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,,Master's degree,Engineering (non-computer focused),3 to 5 years,Data Scientist,Self-taught,30,10,50,0,10,0,"Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A master's degree,Government,"5,000 to 9,999 employees",Decreased slightly,Less than one year,A general-purpose job board,Important,Build prototypes to explore applying machine learning to new areas,Basic laptop (Macbook),Relational data,Rarely,100MB,"Decision Trees,Gradient Boosted Machines,Neural Networks,Random Forests,Regression/Logistic Regression","Jupyter notebooks,Python,R,TensorFlow",,,,,,,,,,,,,,,,,Often,,,,,,,,,,,,,,Often,,Most of the time,,,,,,,,,,,,,Sometimes,,,,,,"Decision Trees,Logistic Regression,Neural Networks,PCA and Dimensionality Reduction,Random Forests,Time Series Analysis",,,,,,,,Often,,,,,,,,Sometimes,,,,Often,Often,,Often,,,,,,,Often,,,,50,10,5,15,10,10,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Inability to integrate findings into organization's decision-making process,Limitations in the state of the art in machine learning,Need to coordinate with IT,Privacy issues",Most of the time,Sometimes,,,,,,Often,,,,Often,,,Often,,Sometimes,,,,,,76-99% of projects,More internal than external,IT Department,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Email,Share Drive/SharePoint",,Git,Sometimes,45000,EUR,Has increased between 6% and 19%,8,,,,,,,,,,,,,,,,,,
Male,United States,34,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,45,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by college or university,Amazon Machine Learning,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Government website,University/Non-profit research group websites","Arxiv,Blogs,College/University,Kaggle,Online courses,Stack Overflow Q&A,Trade book,YouTube Videos",Somewhat useful,Somewhat useful,Somewhat useful,,,,Very useful,,,,Somewhat useful,,,Somewhat useful,,Somewhat useful,,Somewhat useful,"FastML Blog,KDnuggets Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,,Doctoral degree,Physics,More than 10 years,"Data Scientist,Engineer,Researcher,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",30,20,20,0,30,0,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - RNNs,Support Vector Machines (SVMs)",High school,Academic,"5,000 to 9,999 employees",Stayed the same,More than 10 years,A general-purpose job board,Important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data","Basic laptop (Macbook),Laptop or Workstation and private datacenters,Traditional Workstation",Relational data,Sometimes,1TB,"Bayesian Techniques,Decision Trees,Gradient Boosted Machines,Neural Networks,Random Forests,SVMs","Hadoop/Hive/Pig,Jupyter notebooks,NoSQL,Python,R,Spark / MLlib,SQL,TensorFlow,Unix shell / awk",,,,,,,,,Sometimes,,,,,,,,Sometimes,,,,,,,,,,Often,,,,Most of the time,,Often,,,,,,,,Sometimes,Often,,,,Sometimes,,Most of the time,,,,"A/B Testing,Cross-Validation,Decision Trees,Ensemble Methods,Logistic Regression,Neural Networks,Random Forests,SVMs",Sometimes,,,,,Often,,Often,Often,,,,,,,Often,,,,Often,,,Often,,,,,Sometimes,,,,,,70,10,10,0,10,0,Enough to explain the algorithm to someone non-technical,Lack of data science talent in the organization,,,,,,,,,Often,,,,,,,,,,,,,,Less than 10% of projects,Entirely internal,Standalone Team,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,"Bitbucket,Git",Always,93000,USD,Has increased between 6% and 19%,9,,,,,,,,,,,,,,,,,,
Male,United States,34,Employed full-time,,,Yes,,Data Scientist,Fine,Self-employed,Jupyter notebooks,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Government website,University/Non-profit research group websites","Blogs,Kaggle,Newsletters,Online courses,Personal Projects,Podcasts,Stack Overflow Q&A",,Somewhat useful,,,,,Somewhat useful,Somewhat useful,,,Very useful,Very useful,Somewhat useful,Somewhat useful,,,,,"Data Elixir Newsletter,Talking Machines Podcast",,,,,,,,,,,,,,,,,,,,Bachelor's degree,Mathematics or statistics,3 to 5 years,Other,Self-taught,60,40,0,0,0,0,"Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression",A bachelor's degree,Technology,Fewer than 10 employees,Stayed the same,1-2 years,Some other way,Important,Build and/or run a machine learning service that operationally improves your product or workflows,Workstation + Cloud service,Text data,Most of the time,100MB,"Decision Trees,Random Forests,Regression/Logistic Regression","Jupyter notebooks,Microsoft Azure Machine Learning,Microsoft Excel Data Mining,Python",,,,,,,,,,,,,,,,,Sometimes,,,,,Most of the time,Sometimes,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,"Data Visualization,Decision Trees,Random Forests,Time Series Analysis",,,,,,,Often,Often,,,,,,,,,,,,,,,Often,,,,,,,Often,,,,25,40,10,10,15,0,"Enough to code it again from scratch, albeit it may run slowly","Lack of significant domain expert input,Limitations in the state of the art in machine learning,Limitations of tools",,,,,,,,,,,Sometimes,Sometimes,Sometimes,,,,,,,,,,51-75% of projects,More internal than external,Standalone Team,N/A,Cleaning,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Email,Share Drive/SharePoint",,Git,Sometimes,0,USD,I do not want to share information about my salary/compensation,8,,,,,,,,,,,,,,,,,,
Male,Russia,36,Employed full-time,,,Yes,,Scientist/Researcher,Fine,Employed by government,TensorFlow,Deep learning,Python,I collect my own data (e.g. web-scraping),"Friends network,Online courses,Personal Projects,Textbook,YouTube Videos",,,,,,Somewhat useful,,,,,Very useful,Somewhat useful,,,Somewhat useful,,,Somewhat useful,Other (Separate different answers with semicolon),,,,,,,,,,,,,,,,,,,Yes,Master's degree,Physics,3 to 5 years,Programmer,"Online courses (coursera, udemy, edx, etc.)",20,70,10,0,0,0,"Computer Vision,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression",A master's degree,Academic,"1,000 to 4,999 employees",Decreased slightly,Less than one year,"A friend, family member, or former colleague told me",Important,Build prototypes to explore applying machine learning to new areas,"Basic laptop (Macbook),Laptop or Workstation and local IT supported servers,Laptop or Workstation and private datacenters,Traditional Workstation","Image data,Other",Most of the time,100GB,"CNNs,Decision Trees,Gradient Boosted Machines,Neural Networks,Random Forests,Regression/Logistic Regression","Jupyter notebooks,MATLAB/Octave,Python,R,TensorFlow,Unix shell / awk",,,,,,,,,,,,,,,,,Most of the time,,,,Often,,,,,,,,,,Most of the time,,Rarely,,,,,,,,,,,,,Sometimes,,Often,,,,"CNNs,Cross-Validation,Data Visualization,Decision Trees,Gradient Boosted Machines,kNN and Other Clustering,Logistic Regression,Neural Networks,PCA and Dimensionality Reduction,Random Forests",,,,Sometimes,,Most of the time,Most of the time,Often,,,,Often,,Sometimes,,Sometimes,,,,Most of the time,Often,,Sometimes,,,,,,,,,,,30,40,15,15,0,0,"Enough to code it again from scratch, albeit it may run slowly","Company politics / Lack of management/financial support for a data science team,Explaining data science to others,Lack of data science talent in the organization,Maintaining responsible expectations about the potential impact of data science projects",Sometimes,,,,,Most of the time,,,Most of the time,,,,,Often,,,,,,,,,100% of projects,Entirely internal,Other,public data of Earth Science institutions all over the world,unification,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other","Email,Share Drive/SharePoint",,"Generic non-cloud file sharing software (Email/Shared Server/etc.),Git",Most of the time,1200000,RUB,Has decreased between 6% and 19%,7,,,,,,,,,,,,,,,,,,
Male,United States,30,Employed full-time,,,Yes,,Predictive Modeler,Fine,Employed by a company that performs advanced analytics,Other,Other,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Online courses,,,,,,,,,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Mathematics or statistics,6 to 10 years,"Predictive Modeler,Other",Work,10,10,80,0,0,0,Supervised Machine Learning (Tabular Data),"Gradient Boosting,Logistic Regression",A bachelor's degree,Financial,100 to 499 employees,Increased significantly,3-5 years,An external recruiter or headhunter,Somewhat important,Analyze and understand data to influence product or business decisions,"Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and local IT supported servers",Relational data,Most of the time,10GB,Regression/Logistic Regression,"Python,R,SAS Base,SQL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,Rarely,,,,,Most of the time,,,,Often,,,,,,,,,,"A/B Testing,Cross-Validation,Lift Analysis,Logistic Regression,Prescriptive Modeling,Segmentation,Simulation",Often,,,,,Often,,,,,,,,,Often,Most of the time,,,,,,Often,,,,Sometimes,Most of the time,,,,,,,40,35,10,5,10,0,"Enough to code it again from scratch, albeit it may run slowly","Dirty data,Need to coordinate with IT",,,,,Sometimes,,,,,,,,,,Sometimes,,,,,,,,Less than 10% of projects,Entirely internal,Other,,,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),"Commercial Data Platform,Share Drive/SharePoint",,"Bitbucket,Generic non-cloud file sharing software (Email/Shared Server/etc.)",Rarely,185000,USD,Has increased 20% or more,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Female,United States,45,"Not employed, but looking for work",,,,,,,,Julia,Time Series Analysis,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Company internal community,Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,YouTube Videos,Other",,,,Very useful,,,Somewhat useful,,,,Very useful,Somewhat useful,,Somewhat useful,,,,Somewhat useful,Other (Separate different answers with semicolon),3-5 years,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,,,"Coursera,edX,Udacity","Basic laptop (Macbook),GPU accelerated Workstation",2 - 10 hours,Other,Yes,Master's degree,Other,3 to 5 years,Other,"Online courses (coursera, udemy, edx, etc.)",10,90,0,0,0,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",1-2,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Not important,Very Important,Not important,Not important,Somewhat important,Somewhat important,Somewhat important,Not important,Not important,Somewhat important,Somewhat important
Male,Iran,45,Employed full-time,,,Yes,,Scientist/Researcher,Fine,Employed by college or university,DataRobot,Social Network Analysis,Python,Google Search,"Blogs,Company internal community,Conferences,Friends network,Non-Kaggle online communities,Online courses,Textbook,YouTube Videos",,Somewhat useful,,Somewhat useful,Very useful,Somewhat useful,,,Somewhat useful,,Somewhat useful,,,,Very useful,,,Very useful,Other (Separate different answers with semicolon),,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Management information systems,More than 10 years,"Business Analyst,Computer Scientist,Data Analyst,Data Scientist,Machine Learning Engineer,Operations Research Practitioner,Predictive Modeler,Software Developer/Software Engineer",University courses,40,10,10,30,0,10,"Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning,Other (please specify; separate by semi-colon)","Evolutionary Approaches,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Other (please specify; separate by semi-colon)",A doctoral degree,Academic,"1,000 to 4,999 employees",Increased slightly,More than 10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Analyze and understand data to influence product or business decisions,"Laptop + Cloud service (AWS, Azure, GCE ...),Traditional Workstation,Workstation + Cloud service","Image data,Text data",Sometimes,1GB,"GANs,Neural Networks,RNNs,SVMs","C/C++,Hadoop/Hive/Pig,Java,KNIME (free version),MATLAB/Octave,Microsoft Excel Data Mining,NoSQL,Python,R,RapidMiner (free version),SQL,TensorFlow",,,,Often,,,,,Sometimes,,,,,,,,,,Sometimes,,Most of the time,,Most of the time,,,,Sometimes,,,,Sometimes,,Sometimes,,Rarely,,,,,,,Often,,,,Sometimes,,,,,,"Collaborative Filtering,Cross-Validation,Data Visualization,Evolutionary Approaches,kNN and Other Clustering,Logistic Regression,Neural Networks,Recommender Systems,Segmentation,Simulation,Text Analytics",,,,,Often,Often,Often,,,Sometimes,,,,Sometimes,,Sometimes,,,,Often,,,,Most of the time,,Sometimes,Most of the time,,Sometimes,,,,,50,20,5,10,15,0,Enough to code it from scratch and it will run blazingly fast and be super efficient,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Did not instrument data useful for scientific analysis and decision-making,Dirty data,Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Lack of funds to buy useful datasets from external sources,Limitations of tools,Maintaining responsible expectations about the potential impact of data science projects,Scaling data science solution up to full database,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Often,Often,Most of the time,,Most of the time,,,Often,Often,Most of the time,,,Most of the time,Often,,,,Sometimes,Often,Most of the time,Most of the time,,26-50% of projects,Approximately half internal and half external,IT Department,"movie lenz, epinion, enron",,"Column-oriented relational (e.g. KDB/MariaDB),Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Graph (e.g. GraphBase/Neo4j),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Company Developed Platform,Share Drive/SharePoint",,"Generic cloud file sharing software (Dropbox/Box/etc.),Git,Subversion",Most of the time,720000000,IRR,Has increased between 6% and 19%,7,,,,,,,,,,,,,,,,,,
Male,United States,50,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Some college/university study without earning a bachelor's degree,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,United States,31,Employed full-time,,,Yes,,Statistician,Fine,Employed by college or university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Engineering (non-computer focused),6 to 10 years,"Business Analyst,Researcher,Other",University courses,50,0,10,40,0,0,"Supervised Machine Learning (Tabular Data),Survival Analysis",Logistic Regression,A master's degree,Academic,"5,000 to 9,999 employees",,,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Analyze and understand data to influence product or business decisions,Basic laptop (Macbook),Text data,,,Regression/Logistic Regression,"R,Tableau,Other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,Often,,,,Rarely,,,"Data Visualization,Logistic Regression,PCA and Dimensionality Reduction,Time Series Analysis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
